path,true_label,pred_label,score,subject_preview
dataset/easy_ham/1639.9abec21910adc16386517d83c04cf051,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Wed Aug 28 11:31:20 2002
dataset/easy_ham/1126.b707ed79d4930e8b4fda1eb0dcd5add8,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Aug 29 11:01:27 2002
dataset/easy_ham/0877.62f5636ba5885d1b92423169c83a35b9,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 17:57:11 2002
dataset/easy_ham/1113.13231f60c358f003d7a4ee9c678bcf66,ham,Safe,9.00,From exmh-users-admin@redhat.com  Mon Sep 23 12:06:18 2002
dataset/easy_ham/2036.6d6802d956648b98383d9188257a364f,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 16:33:50 2002
dataset/easy_ham/0245.39190ace43266b978a8561863c8841c0,ham,Phishing,11.00,From timc@2ubh.com  Wed Aug 28 11:30:48 2002
dataset/easy_ham/1526.084c29eaad19c537fc8dce129ec30744,ham,Safe,6.00,From jm@jmason.org  Tue Sep  3 14:38:29 2002
dataset/easy_ham/0473.c16661c43da07d0a3a9baaca5e14292d,ham,Safe,8.00,From fork-admin@xent.com  Wed Sep  4 11:41:51 2002
dataset/easy_ham/1429.3c60313af6a2a5c79bb97e06855a4af7,ham,Safe,8.00,From rlfrank@paradigm-omega.com  Wed Aug 28 10:46:41 2002
dataset/easy_ham/0521.56b24a33e65cd045de37e6bec5ec30e3,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 15:28:09 2002
dataset/easy_ham/1990.c01dffa98f203ef507e25ec37f4c413c,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Sep 25 10:23:46 2002
dataset/easy_ham/0926.927a96948e055489893b88ba752c7fae,ham,Safe,8.00,From fork-admin@xent.com  Thu Oct  3 12:55:30 2002
dataset/easy_ham/1832.01f5d745e5bca5dcb35f0f863f4b0bdf,ham,Safe,3.00,Return-Path: tim.one@comcast.net
dataset/easy_ham/0695.938b36dec489bf6860a534c70f5853a8,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 11:05:18 2002
dataset/easy_ham/1355.787c1831282475833fed423595755d11,ham,Phishing,11.00,From rpm-list-admin@freshrpms.net  Mon Oct  7 12:05:58 2002
dataset/easy_ham/1480.ea8e1a4bb0cfd66e9f04c4f3c1c3379e,ham,Safe,8.00,From spamassassin-commits-admin@lists.sourceforge.net  Thu Aug 29 14:47:39 2002
dataset/easy_ham/0908.ed1a6d5d837cf45b48c47dfb105607e9,ham,Safe,8.00,From fork-admin@xent.com  Wed Oct  2 11:48:18 2002
dataset/easy_ham/0149.d59bb0d23ca8ad3a87e549d3e6172f26,ham,Phishing,11.00,From sentto-2242572-55916-1033992125-zzzz=example.com@returns.groups.yahoo.com  Mon Oct  7 13:15:12 2002
dataset/easy_ham/0006.ee8b0dba12856155222be180ba122058,ham,Phishing,11.00,From Stewart.Smith@ee.ed.ac.uk  Thu Aug 22 14:44:26 2002
dataset/easy_ham/0934.e85452a78cc528b9b99dac7ae0af5d82,ham,Safe,8.00,From fork-admin@xent.com  Thu Oct  3 16:08:08 2002
dataset/easy_ham/0548.02f295e25e8268967c4f00b24ec03236,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep  7 21:54:10 2002
dataset/easy_ham/0260.b68400a28ee29cb2f24149a03db1fd9e,ham,Safe,6.00,From ilug-admin@linux.ie  Wed Aug 28 10:48:59 2002
dataset/easy_ham/1060.f4a2a100431a65ef190bfdeae5a044b2,ham,Safe,8.00,From exmh-users-admin@redhat.com  Mon Sep  9 20:33:50 2002
dataset/easy_ham/2363.33946657f5bd53e8453bfa83b58746ba,ham,Safe,9.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:09 2002
dataset/easy_ham/0802.ad16df843d76e5c7e04b7515dafd6202,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 23 23:56:50 2002
dataset/easy_ham/0216.d46ac2cc3fa5d42e1a9b7d8b4339f789,ham,Phishing,15.00,From jkahila@world.std.com  Wed Aug 28 10:53:34 2002
dataset/easy_ham/0390.d1ecb44eef90f33245ee0835d94e80ad,ham,Safe,8.00,From fork-admin@xent.com  Tue Aug 27 00:53:25 2002
dataset/easy_ham/1487.0dec4dc8ef9439d54e1605b2a526e2ff,ham,Safe,2.00,From craig@deersoft.com  Mon Sep  2 12:35:35 2002
dataset/easy_ham/2271.b2af80ed47b6d1559aa437a52f6757e6,ham,Safe,6.00,From rssfeeds@jmason.org  Tue Oct  1 10:38:00 2002
dataset/easy_ham/0894.9a873eed71fe3121571bced96155d76a,ham,Safe,8.00,From fork-admin@xent.com  Tue Oct  1 10:41:31 2002
dataset/easy_ham/1994.229d82d8a3ec1e099e6c8904faaaa32a,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Sep 25 10:23:52 2002
dataset/easy_ham/0068.f1c604a78739e4f966253d762c972dde,ham,Safe,2.00,From quinlan@pathname.com  Fri Aug 23 11:33:57 2002
dataset/easy_ham/1240.cd4dbc60dd0c19e65f2e36f098462793,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Thu Aug 22 12:36:23 2002
dataset/easy_ham/1236.4f668a267ed4bfb3c9038c638ee7258b,ham,Safe,9.00,From exmh-workers-admin@redhat.com  Wed Oct  2 18:17:44 2002
dataset/easy_ham/1149.68dbf497c1a8748757b6acc50fb74ed0,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  9 17:59:18 2002
dataset/easy_ham/2055.bf3873bdfb04c1fc4b4e88f4794f8260,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:41:51 2002
dataset/easy_ham/2432.16b94633e0023cece6e08a08effe7714,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:21 2002
dataset/easy_ham/1807.7f2b82a41322fa94c43a0dbb75472ff4,ham,Safe,2.00,Return-Path: jeremy@alum.mit.edu
dataset/easy_ham/1375.2a62b057a9e7fa1cffc53cb60af4cd32,ham,Safe,9.00,From rpm-list-admin@freshrpms.net  Mon Sep  2 12:24:03 2002
dataset/easy_ham/1840.0adb46c649c37f8f26c46c6d1b0d8d93,ham,Safe,2.00,Return-Path: jeremy@alum.mit.edu
dataset/easy_ham/2318.150e3ecc4f38db3099d332e2f364a571,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Oct  3 12:24:36 2002
dataset/easy_ham/1291.971dfb411b0cf9d2536772d1f62e3a4c,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Tue Oct  1 10:33:16 2002
dataset/easy_ham/1607.d2f250ddf3a443a4a10c5ea9825da694,ham,Safe,8.00,From spamassassin-commits-admin@lists.sourceforge.net  Wed Oct  2 16:02:40 2002
dataset/easy_ham/0350.dabd503455d16db68a0e4bad24ffc736,ham,Phishing,11.00,From sentto-2242572-56028-1034088521-zzzz=example.com@returns.groups.yahoo.com  Tue Oct  8 17:02:19 2002
dataset/easy_ham/0300.2e30b3bffb4f2887df203c197d11e936,ham,Phishing,11.00,From sentto-2242572-53809-1031308404-zzzz=example.com@returns.groups.yahoo.com  Fri Sep  6 11:49:03 2002
dataset/easy_ham/0077.dc5578862c0e716ee82e78b0dffbc8d2,ham,Safe,6.00,From ilug-admin@linux.ie  Thu Aug 29 17:03:22 2002
dataset/easy_ham/0536.ba3a7bb7f4797867867494246c8f6dec,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep  7 21:52:53 2002
dataset/easy_ham/1925.7a2a85df917680fae73bb7ea68c0027a,ham,Safe,2.00,From 0xdeadbeef-request@petting-zoo.net  Fri Sep  6 15:24:22 2002
dataset/easy_ham/0460.635d9fbb23dbfb74a99d95e6ebd44c03,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep  3 14:24:08 2002
dataset/easy_ham/0069.7173de1d2da14306c5a20e8abda7a6e2,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Aug 29 16:32:22 2002
dataset/easy_ham/1578.0c18da688c1ae54f27a3a4eb27d4005b,ham,Safe,9.00,From spamassassin-talk-admin@lists.sourceforge.net  Tue Sep 17 17:35:04 2002
dataset/easy_ham/0580.61bd3978cddfc54e52fc52925ecb3b4d,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 19:27:41 2002
dataset/easy_ham/0021.f8e73bdba7277d967af4d561f0402129,ham,Phishing,11.00,From robert.chambers@baesystems.com  Thu Aug 22 17:19:36 2002
dataset/easy_ham/0513.c04bc05369ac4583d82e9a6b6ffc3972,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:42:34 2002
dataset/easy_ham/0852.cab2623799815a32681d15c6c82a41c5,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 26 16:35:29 2002
dataset/easy_ham/2160.51e6e82e73593cb2317ebea3b7301b65,ham,Safe,6.00,From rssfeeds@jmason.org  Mon Sep 30 13:37:42 2002
dataset/easy_ham/0668.d9eabdd9363513f9740355970eff7ae6,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 17 23:29:52 2002
dataset/easy_ham/1979.3e2071d1c381de05d3395a56623f39d7,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Sep 25 10:23:30 2002
dataset/easy_ham/0464.9699fdf835af939a7e52e229a2d62d8d,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep  3 18:04:36 2002
dataset/easy_ham/2206.533117a0e7f5c975be45c7ccdc006d86,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  1 10:36:39 2002
dataset/easy_ham/2252.922a618f1b375c6392e72b0d4c61e4dc,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  1 10:37:28 2002
dataset/easy_ham/2365.3213a2f82f944bdc6faddf9fad3b32d3,ham,Safe,9.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:12 2002
dataset/easy_ham/0655.62691c84d110fdfa26e8579cd00c1a68,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 17 17:57:49 2002
dataset/easy_ham/0849.84e6b16e331d3e5bcd798ca0f5374624,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 26 11:04:54 2002
dataset/easy_ham/0491.4d902a53799cc4c52b72c0c41367a96b,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep  5 11:31:41 2002
dataset/easy_ham/0501.343d33b8816a38b17fa642fbf07457fc,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:41:19 2002
dataset/easy_ham/0759.063f18d8df64aaf029d8d9925828b52c,ham,Safe,8.00,From fork-admin@xent.com  Sun Sep 22 14:11:48 2002
dataset/easy_ham/2536.601b538e15f39aaac0e038cb860ae762,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct 10 12:32:17 2002
dataset/easy_ham/1939.f619d25a4c8a6f451c28382f0ad34373,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Sep 24 10:47:34 2002
dataset/easy_ham/1754.7cafcb2d9dcaadd665afabc65c267f36,ham,Safe,2.00,Return-Path: skip@pobox.com
dataset/easy_ham/1069.7e96836785285547e3c01a6db4daa9d0,ham,Safe,8.00,From exmh-users-admin@redhat.com  Tue Sep 10 11:23:35 2002
dataset/easy_ham/1550.bf1bd1651e108ceb8637a006d6861789,ham,Safe,9.00,"Replied: Wed, 11 Sep 2002 19:46:42 +0100"
dataset/easy_ham/0879.267af96ab014056d029ea42fd1ecf2bd,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 17:57:45 2002
dataset/easy_ham/0301.a1d81dfa1becbc6fbf1cec39b45c2a05,ham,Safe,8.00,From ilug-admin@linux.ie  Fri Sep  6 11:40:04 2002
dataset/easy_ham/2338.619a3bb68933a6e1ae01ea6fdd0e09f9,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Oct  3 12:25:14 2002
dataset/easy_ham/2147.45f983522c770a6d369e6a992bdc2329,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Sep 30 13:36:50 2002
dataset/easy_ham/0622.aa081cbcc4734cedebbe0084f1988921,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 12 13:39:41 2002
dataset/easy_ham/0353.f4c84bdca20621cd5aa9bf8d6210e0b4,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 15:32:00 2002
dataset/easy_ham/0865.4b2110ced3bc59bb5684c5ecfa980dd1,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 13:53:28 2002
dataset/easy_ham/1874.465e3ebd33979810b218e99812b4cb72,ham,Safe,8.00,From pudge@perl.org  Mon Sep  2 12:32:36 2002
dataset/easy_ham/2017.4a2785d252ea596ccb66ca45428a8e87,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 11:03:07 2002
dataset/easy_ham/1092.8d0dea0481c9364381de6277614ac9bf,ham,Safe,9.00,From exmh-users-admin@redhat.com  Fri Sep 13 13:35:07 2002
dataset/easy_ham/2284.878bd0c74c3210a9e3d19a80297ef938,ham,Safe,9.00,From rssfeeds@jmason.org  Wed Oct  2 11:43:53 2002
dataset/easy_ham/2124.6a0ca069f77dd04c1cb2a24df9a3f59e,ham,Phishing,13.00,From rssfeeds@jmason.org  Fri Sep 27 10:40:58 2002
dataset/easy_ham/1724.fd2c1f2000f8b5b8042872435656619d,ham,Safe,6.00,From secprog-return-490-jm=jmason.org@securityfocus.com  Fri Sep  6 11:37:35 2002
dataset/easy_ham/0629.8a0d84ac5694ddcc8474e5a1d55b53d3,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 12 21:21:41 2002
dataset/easy_ham/2442.ba0f88eeb7387e4481fabc6cb31d1b30,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:34 2002
dataset/easy_ham/1546.2bf79dda9e1450d2be84ab65f5c3ca6d,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Mon Sep  9 10:50:49 2002
dataset/easy_ham/2533.ba0ac203656046766a368dbc29cf36a6,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct 10 12:32:14 2002
dataset/easy_ham/0373.24b5313473b0c23decb6632ca5e22237,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 21:47:37 2002
dataset/easy_ham/1497.82b5d123cc0c3630a6ecd3d0eefe7c08,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Mon Aug 26 15:16:16 2002
dataset/easy_ham/0772.f6e3d3c433121335121efc42f2d81aa7,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 23 12:09:34 2002
dataset/easy_ham/0564.d200fee3d675d75d79f14c8308d631d1,ham,Safe,9.00,From fork-admin@xent.com  Mon Sep  9 10:46:25 2002
dataset/easy_ham/2194.146d97c64662ed368e4476b97c8ea5f7,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  1 10:36:28 2002
dataset/easy_ham/0266.387a672eb91910a913cde6ebdf33ef05,ham,Safe,6.00,From ilug-admin@linux.ie  Wed Aug 28 10:49:32 2002
dataset/easy_ham/2025.d02c808f704b98db9eff4b691ad7265d,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 11:03:30 2002
dataset/easy_ham/1675.550f474e8aea76f79d203152aac1767f,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Fri Sep  6 11:39:27 2002
dataset/easy_ham/2453.3c30230578edacb961366df72c6fd2ac,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:45 2002
dataset/easy_ham/0493.5517cd8d833b17156176a79149073a46,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep  5 11:31:55 2002
dataset/easy_ham/2239.cc8e1bac692f0485c46475711ea6b0a2,ham,Safe,6.00,From rssfeeds@jmason.org  Tue Oct  1 10:37:12 2002
dataset/easy_ham/0332.daed28f33b65dd9f1c91fa3737d21340,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Wed Oct  9 10:49:47 2002
dataset/easy_ham/0268.77ef28e27a9ee085646f260418072111,ham,Safe,8.00,From ilug-admin@linux.ie  Wed Aug 28 10:49:36 2002
dataset/easy_ham/0434.0f6c124ba411ccbf48ed5ff2e19c4603,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  2 23:01:30 2002
dataset/easy_ham/0770.2133e3c539e404d26e8278c7f44fab07,ham,Safe,8.00,From fork-admin@xent.com  Sun Sep 22 23:59:01 2002
dataset/easy_ham/0126.fc7d58812b4c004ee457355c9baf2e1e,ham,Safe,6.00,From ilug-admin@linux.ie  Mon Sep  2 13:15:36 2002
dataset/easy_ham/0737.aa298505cb31aac78d0dbf229fc45fb9,ham,Safe,9.00,From fork-admin@xent.com  Sat Sep 21 10:43:13 2002
dataset/easy_ham/1119.ce22f4a2ffbc03cd2625cb10ba561058,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Aug 29 10:58:24 2002
dataset/easy_ham/1479.1ef8029a7d0ea41d3032b6174793a35f,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Aug 29 13:42:18 2002
dataset/easy_ham/0517.a379a642533f85c04e63d9f3a0813b63,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:42:19 2002
dataset/easy_ham/1532.7629e5bf068e857d0149f49caf32df6f,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Sep  5 12:39:38 2002
dataset/easy_ham/0113.55a6bf6a4534d447af2060b174c0d70a,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  2 16:22:24 2002
dataset/easy_ham/1643.6376ec92af99da9b90e5a3ab60f9fd09,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Wed Oct  9 18:31:42 2002
dataset/easy_ham/0623.548822dc41bd6d1d7b5896c185874a5f,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 12 13:39:42 2002
dataset/easy_ham/2174.ee8fcfba2ef21c8cc97429a9f9c31f2f,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Sep 30 13:43:57 2002
dataset/easy_ham/0921.5a4eee7f38a1451abb6054901280b699,ham,Safe,8.00,From fork-admin@xent.com  Thu Oct  3 12:55:24 2002
dataset/easy_ham/0220.1cca495dc30f98fc43adb00683029dbf,ham,Phishing,11.00,From timc@2ubh.com  Wed Aug 28 10:54:08 2002
dataset/easy_ham/1886.bfb82bb59d7af53e18c36ad736c7d99b,ham,Safe,8.00,From pudge@perl.org  Wed Sep 11 13:43:29 2002
dataset/easy_ham/0062.b675bdb7b9e2321dfe97e48037fe7782,ham,Safe,8.00,From fork-admin@xent.com  Fri Aug 23 11:08:56 2002
dataset/easy_ham/0516.3b4b9b147de3e2b7ee1ca08792a9d948,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:42:46 2002
dataset/easy_ham/0689.0b105c87d5d0ac5638013457882d917b,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 11:05:03 2002
dataset/easy_ham/0693.34e853f55e9434e84268d25d2f0a6f91,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 11:05:14 2002
dataset/easy_ham/2337.f9b3f7fca5d81b0c44d65c8963974f64,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct  3 12:25:13 2002
dataset/easy_ham/2056.0fd1b3fc03eea7295b13b1a8ba785ce5,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:41:50 2002
dataset/easy_ham/1940.a50f7af9a2b291721d17dff887604026,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Sep 24 10:47:35 2002
dataset/easy_ham/0953.31be50aa4dfd43d0f597afe9968977b7,ham,Safe,8.00,From fork-admin@xent.com  Sat Oct  5 12:39:24 2002
dataset/easy_ham/0065.b72ddcc517cc317f3fc1e79c3feeca15,ham,Safe,8.00,From fork-admin@xent.com  Fri Aug 23 11:09:00 2002
dataset/easy_ham/1941.a36b85a4d1e7b2898662ebb36e7c1072,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Sep 24 10:47:36 2002
dataset/easy_ham/0744.8148cbab42e9b5a4f31f22017b3eccc4,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep 21 15:19:01 2002
dataset/easy_ham/2364.3e4ea188baa5301f26758bee4aeeae57,ham,Safe,8.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:10 2002
dataset/easy_ham/1298.d2696bf43cfe971dae857c2d0946ad20,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Tue Oct  1 15:02:17 2002
dataset/easy_ham/1051.cf81a19208b703f18497a0d6fedb1f13,ham,Safe,8.00,From exmh-users-admin@redhat.com  Mon Sep  2 13:12:51 2002
dataset/easy_ham/1345.df3d6d8a5d9e6bba6484fbef2dae9102,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Sat Oct  5 17:21:50 2002
dataset/easy_ham/2402.f17c22d527836faa1f808a37f22f1b46,ham,Safe,9.00,From rssfeeds@jmason.org  Sun Oct  6 22:54:35 2002
dataset/easy_ham/0572.ff4614fcac266492c9c3c1a9432cbe89,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 19:27:24 2002
dataset/easy_ham/1755.864cc509960bb627696e65943038856e,ham,Safe,2.00,Return-Path: skip@pobox.com
dataset/easy_ham/2177.e47377131d2204e0b6830211bd69ac40,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Sep 30 13:44:01 2002
dataset/easy_ham/1435.450895e9e4b9c337afe2e04809840143,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Wed Aug 28 16:11:56 2002
dataset/easy_ham/0074.78000652dcb19856e85ff9637f0e52dd,ham,Safe,6.00,From ilug-admin@linux.ie  Thu Aug 29 16:42:35 2002
dataset/easy_ham/0872.b39e14fc64a28f30b5c413d51ed9dea1,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 17:56:35 2002
dataset/easy_ham/2192.8b18ba01caeb845ee9204b43cd7e8dd6,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  1 10:36:25 2002
dataset/easy_ham/1415.92155ef4a4f97a787d636892dd1a0219,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Mon Aug 26 16:47:11 2002
dataset/easy_ham/1956.c5282d8e2280070c5b5230239de77d0b,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Sep 24 10:47:54 2002
dataset/easy_ham/2279.3ed61b76cbe29d2ac01fea0a1c524d6e,ham,Safe,9.00,From rssfeeds@jmason.org  Wed Oct  2 11:43:44 2002
dataset/easy_ham/0432.4428728444aeb681db1d4382bfeb8d02,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  2 16:22:43 2002
dataset/easy_ham/0474.0b5f82aa1324baf9cf718849c48d679e,ham,Safe,8.00,From fork-admin@xent.com  Wed Sep  4 11:42:23 2002
dataset/easy_ham/0970.f10c0a8d0caea18d4fe49bef77099b7e,ham,Safe,8.00,From fork-admin@xent.com  Mon Oct  7 20:37:06 2002
dataset/easy_ham/0727.a398f36f56d924dc775138b61dffbfb2,ham,Safe,9.00,From fork-admin@xent.com  Fri Sep 20 16:15:31 2002
dataset/easy_ham/2341.23fc100bad93aab582c5fe870225bac2,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct  3 12:25:17 2002
dataset/easy_ham/0735.2739927d718aa07e0f3c1c32ee9a11e8,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep 21 10:43:14 2002
dataset/easy_ham/2047.4766cf419e857e8607dd61aa15a7ab3c,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:41:34 2002
dataset/easy_ham/2096.8aecfec50aa2ec00803e8200e0d91399,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:15 2002
dataset/easy_ham/2494.ad5de9e5dc49e51155a6d444e772b671,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Oct  9 10:52:34 2002
dataset/easy_ham/1248.8ce46227810a3ac37f9fc83a21242daf,ham,Safe,8.00,From exmh-users-admin@redhat.com  Fri Aug 23 11:04:05 2002
dataset/easy_ham/2090.1cc5d751bc6c360a07a2a9660359a549,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:10 2002
dataset/easy_ham/0454.c215b0f3f009fca9e6f019a5cbd00765,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Aug 26 15:21:33 2002
dataset/easy_ham/1397.75ebdbdb545c2376e9869203c0c612a8,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Oct 10 12:32:37 2002
dataset/easy_ham/1363.8c11ccc4af2f95df4bc78e6dacd96a73,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Oct  7 18:54:54 2002
dataset/easy_ham/0741.4a16993a679f825b18b571c6356fbcb9,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep 21 10:43:22 2002
dataset/easy_ham/1042.5089423fc172a53a687d43ad6b432caf,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Wed Aug 28 15:50:04 2002
dataset/easy_ham/1145.34a6c095d84e586da2b0177b7914882f,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  9 17:58:05 2002
dataset/easy_ham/1788.26beacaa0fa03cb6199c57b8a99a2852,ham,Safe,2.00,Return-Path: anthony@interlink.com.au
dataset/easy_ham/0507.3e5a5811fbfca49dc665f982e81ea271,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:41:43 2002
dataset/easy_ham/0325.2de3d7f6cb27edcb0bcc965b3353a5ed,ham,Safe,8.00,From ilug-admin@linux.ie  Wed Oct  9 10:53:55 2002
dataset/easy_ham/0565.881770e64b20fa8ee779d12aeda1fc54,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 10:46:28 2002
dataset/easy_ham/1457.8bdec7ac0e8bbe2ed09f7863a3807312,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Aug 29 11:06:43 2002
dataset/easy_ham/2097.820c6aedfb66c0d1f181f002e9177fc3,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:17 2002
dataset/easy_ham/1785.aabc3014dc8e7bbf3748d1e1b2afbf56,ham,Safe,2.00,Return-Path: tim.one@comcast.net
dataset/easy_ham/2050.24cc1daa8d252a81f59a09e8f69e9c71,ham,Phishing,13.00,From rssfeeds@jmason.org  Thu Sep 26 16:41:37 2002
dataset/easy_ham/2253.253c06a52eec701a5f77c89f712f0ca7,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  1 10:37:32 2002
dataset/easy_ham/2412.07ac8dd0d5031b11cf24b9f8949fe5f0,ham,Safe,9.00,From rssfeeds@jmason.org  Sun Oct  6 22:54:49 2002
dataset/easy_ham/2288.8ca5aa3a562f097ada2a1c13796a0c65,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Oct  2 11:44:01 2002
dataset/easy_ham/2465.2586b48935009c0fcea80ef5d89f4e20,ham,Safe,6.00,From rssfeeds@jmason.org  Tue Oct  8 10:56:00 2002
dataset/easy_ham/1090.9fda543ea022ae10968dd56d2c710b9d,ham,Safe,9.00,From exmh-users-admin@redhat.com  Thu Sep 12 21:21:23 2002
dataset/easy_ham/1032.725446990feeb941bce8a383943cd2a2,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Tue Aug 27 00:00:58 2002
dataset/easy_ham/0487.dfff66b5d13f537cc4535d860d297c0c,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep  5 11:31:16 2002
dataset/easy_ham/2303.3e767f2ef515f1e64c67026c5502a57e,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Oct  2 11:44:53 2002
dataset/easy_ham/2202.689fbd0ef569291fa197e1a31abfbb77,ham,Phishing,13.00,From rssfeeds@jmason.org  Tue Oct  1 10:36:35 2002
